iso3,country,year,legacy_category,capacity_v2_rank_50_50,capacity_v2_rank_legacy_56_44,capacity_v2_minmax_50_50,ssr_percentile_rank,production_per_person_percentile_rank,arable_land_hectares_per_person,electricity_access_pct,female_agricultural_employment_pct,fertilizer_consumption_kg_per_hectare_arable_land,rural_population_growth_pct,rural_population_pct
GBR,United Kingdom,2020,category_2,0.396551724137931,0.386409736308316,0.172429396234033,0.310344827586207,0.482758620689655,0.0895789961042853,100,0.577210235430888,233.168769261304,-1.1684507093904,17.0999984741211
GBR,United Kingdom,2021,category_2,0.46551724137931,0.45131845841785,0.183138827377443,0.344827586206897,0.586206896551724,0.0897280330854908,100,0.495405209290053,241.438814262867,-0.163743504100881,17.0113568476359
IDN,Indonesia,2010,unclassified,0.5,0.493914807302231,0.227684555221585,0.448275862068966,0.551724137931034,0.0726026301616008,94.2,36.4330614509009,239.553393187817,-0.0949532767435014,50.1478624851112
IDN,Indonesia,2011,unclassified,0.46551724137931,0.459432048681542,0.234625032656237,0.413793103448276,0.517241379310345,0.0716480639245679,94.8,34.8586542976227,260.871954399488,0.0106999915199081,49.5169982910156
IDN,Indonesia,2012,unclassified,0.53448275862069,0.528397565922921,0.18852971553929,0.482758620689655,0.586206896551724,0.070699563442248,96,33.3649351377864,324.105127310216,-0.0895551347403185,48.8406066894531
IDN,Indonesia,2013,unclassified,0.5,0.493914807302231,0.242790234929272,0.448275862068966,0.551724137931034,0.0697953246626307,96.5,32.4790176436325,303.533746915688,-0.14374102185709,48.1692504882812
IDN,Indonesia,2014,unclassified,0.46551724137931,0.463488843813387,0.296408920907763,0.448275862068966,0.482758620689655,0.0689474502948015,97,31.9512469766142,334.115871082202,-0.224203629305806,47.4997863769531
IDN,Indonesia,2015,unclassified,0.517241379310345,0.513184584178499,0.291773066037935,0.482758620689655,0.551724137931034,0.0681459831078431,97.5,31.2110620780829,341.496990073275,-0.302215527231127,46.8279228210449
IDN,Indonesia,2016,unclassified,0.46551724137931,0.463488843813387,0.190850411443433,0.448275862068966,0.482758620689655,0.0673860552121625,97.6,28.7216196066869,332.689389526624,-0.302682464858418,46.187442779541
IDN,Indonesia,2017,unclassified,0.5,0.502028397565923,0.235005049486869,0.517241379310345,0.482758620689655,0.0666693518196139,98.1,27.5155727237924,374.481780805296,-0.376409199479874,45.5458984375
IDN,Indonesia,2018,unclassified,0.46551724137931,0.459432048681542,0.225900363504573,0.413793103448276,0.517241379310345,0.0659949515588791,98.5,26.3015877916663,388.94563423822,-0.448922252597683,44.9043159484863
IDN,Indonesia,2019,unclassified,0.46551724137931,0.467545638945233,0.193042689555068,0.482758620689655,0.448275862068966,0.0653496643966467,98.8,25.325247659601,304.316040505575,-0.505597763385397,44.2617950439453
IDN,Indonesia,2020,unclassified,0.448275862068966,0.452332657200811,0.200796147699361,0.482758620689655,0.413793103448276,0.0647662204707659,97,25.8822826536235,336.107986011264,-0.378455847340686,43.7214712351232
IDN,Indonesia,2021,unclassified,0.46551724137931,0.471602434077079,0.190172031525646,0.517241379310345,0.413793103448276,0.0642812399030716,99.2,26.0172150158565,381.229919311091,-0.671756211440538,43.1238297535973
IND,India,2010,category_3,0.5,0.522312373225152,0.210767767863693,0.689655172413793,0.310344827586207,0.126265643613515,76.3,65.3327393775454,179.035876924253,0.897962956890236,69.0957809189906
IND,India,2011,category_3,0.53448275862069,0.556795131845842,0.248431234808825,0.724137931034483,0.344827586206897,0.124465504351256,79.5,62.5386547196872,180.748291172705,0.879272739672036,68.7253497146691
IND,India,2012,category_3,0.53448275862069,0.556795131845842,0.172157706471083,0.724137931034483,0.344827586206897,0.122428342596293,79.9,59.6990267304003,163.122021642201,0.91430082561334,68.4101064395601
IND,India,2013,category_3,0.517241379310345,0.54158215010142,0.265966636252048,0.724137931034483,0.310344827586207,0.120727301448223,83.1,58.4281217789907,156.495698086192,0.864154954197754,68.0903210764763
IND,India,2014,category_3,0.53448275862069,0.560851926977688,0.338426463200253,0.758620689655172,0.310344827586207,0.119230145180509,85.1,56.9909096196722,163.498079418137,0.791480847119757,67.7711766591179
IND,India,2015,category_3,0.482758620689655,0.50709939148073,0.318137813737087,0.689655172413793,0.275862068965517,0.117778700796226,88,55.6916010791532,171.038212936265,0.721820172530689,67.4527009977701
IND,India,2016,category_3,0.517241379310345,0.54158215010142,0.204539110240029,0.724137931034483,0.310344827586207,0.116312112388325,89.6,54.0977447599498,166.003057888777,0.719402488673327,67.1349219027177
IND,India,2017,category_3,0.53448275862069,0.556795131845842,0.257492954258366,0.724137931034483,0.344827586206897,0.11465756005888,91.8,52.6302055911395,170.569293434684,0.689012461751642,66.8178671842461
IND,India,2018,category_3,0.517241379310345,0.54158215010142,0.263304214530488,0.724137931034483,0.310344827586207,0.113102953358914,95.7,51.0992095375496,176.071212647449,0.622794851403478,66.5015646526402
IND,India,2019,category_3,0.53448275862069,0.556795131845842,0.22457553866351,0.724137931034483,0.344827586206897,0.11185429047714,95.9,52.3986107663891,186.456757783084,0.564425994371504,66.1860421181853
IND,India,2020,category_3,0.551724137931034,0.580121703853955,0.245775140339103,0.793103448275862,0.310344827586207,0.110096001605056,96.5,58.0724268080462,210.69195830144,0.496804447345255,65.8713273911667
IND,India,2021,category_3,0.620689655172414,0.649087221095335,0.252033912907882,0.862068965517241,0.379310344827586,0.10901113137649,99.6,59.2958420307118,193.601012213706,0.345005952960715,65.5574482818696
IRN,"Iran, Islamic Rep.",2010,flexible_2,0.275862068965517,0.259634888438134,0.160035957692755,0.137931034482759,0.413793103448276,0.198783681531131,99.4,20.12289932453,90.2488628979857,-0.833182589847652,29.3907373225614
IRN,"Iran, Islamic Rep.",2011,flexible_2,0.224137931034483,0.22210953346856,0.156784646810901,0.206896551724138,0.241379310344828,0.194096729267263,99.5,19.396061567994,48.3057052714605,-0.808615702617068,28.795949055483
IRN,"Iran, Islamic Rep.",2012,flexible_2,0.189655172413793,0.179513184584179,0.103975647169481,0.103448275862069,0.275862068965517,0.189465668513447,99.5,18.3689509180623,52.3098816331959,-0.71013532506631,28.2366365958706
IRN,"Iran, Islamic Rep.",2013,flexible_2,0.206896551724138,0.198782961460446,0.132593681886236,0.137931034482759,0.275862068965517,0.182640767881628,99.8,17.9489905145199,56.8089466875468,-0.623030852494532,27.6969126484588
IRN,"Iran, Islamic Rep.",2014,flexible_2,0.172413793103448,0.164300202839757,0.155737433602485,0.103448275862069,0.241379310344828,0.180204067272177,100,16.602558945242,73.2130455504868,-0.586480938765731,27.1675929614777
IRN,"Iran, Islamic Rep.",2015,flexible_2,0.241379310344828,0.233265720081136,0.175305643327985,0.172413793103448,0.310344827586207,0.177767046906027,100,17.574260050395,47.477088581739,-0.585016352278527,26.6438596424051
IRN,"Iran, Islamic Rep.",2016,flexible_2,0.344827586206897,0.332657200811359,0.150898928312714,0.241379310344828,0.448275862068966,0.17523695945656,100,16.9035868935616,47.5355756791721,-0.550762411434095,26.1203899903405
IRN,"Iran, Islamic Rep.",2017,flexible_2,0.258620689655172,0.252535496957404,0.145055145507024,0.206896551724138,0.310344827586207,0.177991035621564,99.9,16.4780078204871,51.8309105325757,-0.578311303687387,25.5988159179688
IRN,"Iran, Islamic Rep.",2018,flexible_2,0.275862068965517,0.267748478701825,0.144972956127611,0.206896551724138,0.344827586206897,0.180926175269425,100,16.3499014084849,57.9421731596175,-0.308568419528371,25.1965713500977
IRN,"Iran, Islamic Rep.",2019,flexible_2,0.344827586206897,0.336713995943205,0.141312305748051,0.275862068965517,0.413793103448276,0.179433708136117,100,16.5621273503634,63.2455825864277,-0.523790393909353,24.7961120605469
IRN,"Iran, Islamic Rep.",2020,flexible_2,0.241379310344828,0.225152129817444,0.118717821983844,0.103448275862069,0.379310344827586,0.178515565103846,100,15.3194561677337,68.4595146871009,-0.836042306885457,24.4013595581055
IRN,"Iran, Islamic Rep.",2021,flexible_2,0.224137931034483,0.22210953346856,0.120813616902397,0.206896551724138,0.241379310344828,0.177479095474551,100,14.1266981037204,68.2894451875916,-0.796799960112988,24.0073623657227
ITA,Italy,2010,category_2,0.362068965517241,0.343813387423935,0.189133503495587,0.206896551724138,0.517241379310345,0.117720993121848,100,2.71694554317378,122.745952854303,-0.0816748525802511,31.7836258170143
ITA,Italy,2011,category_2,0.396551724137931,0.378296146044625,0.21354573978998,0.241379310344828,0.551724137931034,0.111949919203644,100,2.63990106724069,134.322470238095,-0.238012644788736,31.5984926110489
ITA,Italy,2012,category_2,0.413793103448276,0.397565922920892,0.172809120095857,0.275862068965517,0.551724137931034,0.118256396980777,100,2.58040278011211,122.506322000562,-0.870312876150036,31.2391205764741
ITA,Italy,2013,category_2,0.379310344827586,0.363083164300203,0.199577803722375,0.241379310344828,0.517241379310345,0.113195447118949,100,2.4346652912993,129.303500805625,-1.56518026661456,30.6926010083924
ITA,Italy,2014,category_2,0.379310344827586,0.359026369168357,0.24051673232962,0.206896551724138,0.551724137931034,0.111537154231299,100,2.40917452541085,126.564060642093,-0.87956983907309,30.4192361385121
ITA,Italy,2015,category_2,0.362068965517241,0.343813387423935,0.221419054298651,0.206896551724138,0.517241379310345,0.109597265331559,100,2.43829645554118,134.126950462051,-0.247298598526388,30.3899993896484
ITA,Italy,2016,category_2,0.362068965517241,0.343813387423935,0.155480270270368,0.206896551724138,0.517241379310345,0.111402730719305,100,2.5178939937549,131.500671942661,-0.147072301379757,30.4030767474714
ITA,Italy,2017,category_2,0.310344827586207,0.294117647058823,0.156691665900617,0.172413793103448,0.448275862068966,0.112266952913701,100,2.35084970884553,130.435240867721,0.0708950759641904,30.4819215740618
ITA,Italy,2018,category_2,0.327586206896552,0.309330628803245,0.158499166115007,0.172413793103448,0.482758620689655,0.112279759944103,100,2.38634798818623,129.836977539789,-0.0837591512678989,30.5199966430664
ITA,Italy,2019,category_2,0.327586206896552,0.309330628803245,0.137906003867389,0.172413793103448,0.482758620689655,0.115759072201362,100,2.38197728874121,128.005145365693,-0.3296511521593,30.4949989318847
ITA,Italy,2020,category_2,0.362068965517241,0.343813387423935,0.151718143763369,0.206896551724138,0.517241379310345,0.121123034494728,100,2.43034957818334,129.283438902111,-0.532191974118142,30.4812507629394
ITA,Italy,2021,category_2,0.379310344827586,0.367139959432049,0.146925032522162,0.275862068965517,0.482758620689655,0.12163751131704,100,2.46972529735297,112.800112111925,-0.392651732575815,30.5187492370606
KEN,Kenya,2010,unclassified,0.172413793103448,0.18052738336714,0.108551893874293,0.241379310344828,0.103448275862069,0.133499533769997,19.2,63.7065265680396,32.4772837373386,2.88541306236455,68.1286712293542
KEN,Kenya,2011,unclassified,0.103448275862069,0.103448275862069,0.0763084831235364,0.103448275862069,0.103448275862069,0.142060547969676,36.2,62.9432703888085,37.8021110087196,2.7559099587868,68.1326050974591
KEN,Kenya,2012,unclassified,0.120689655172414,0.122718052738337,0.0644943140053653,0.137931034482759,0.103448275862069,0.14562639845063,38.1,62.0224470798606,43.6346590452593,2.62507243984556,68.1441869857239
KEN,Kenya,2013,unclassified,0.155172413793103,0.161257606490872,0.118308508790788,0.206896551724138,0.103448275862069,0.143123838283998,40.1,61.1626939074672,50.9644659896399,2.50639291020633,68.1675545566012
KEN,Kenya,2014,unclassified,0.120689655172414,0.126774847870183,0.124827510807136,0.172413793103448,0.0689655172413793,0.138764792154165,36,60.1496651425296,43.3216278656533,2.39663655702556,68.2068454725437
KEN,Kenya,2015,unclassified,0.120689655172414,0.122718052738337,0.114226199601851,0.137931034482759,0.103448275862069,0.135054507758429,41.6,59.2323688710785,35.4638528641881,2.31401077673996,68.2661973960042
KEN,Kenya,2016,unclassified,0.0689655172413793,0.0730223123732251,0.0576824683531785,0.103448275862069,0.0344827586206896,0.134839796527967,53.1,58.3102445716002,43.2307357271419,2.3300725272355,68.3497479894353
KEN,Kenya,2017,unclassified,0.0689655172413793,0.0730223123732251,0.0532213532417324,0.103448275862069,0.0344827586206896,0.124897734177605,55.8,57.4897154533984,59.545726435811,2.3376917478931,68.4616349152898
KEN,Kenya,2018,unclassified,0.120689655172414,0.122718052738337,0.0964231234254192,0.137931034482759,0.103448275862069,0.13101048821634,61.2,56.3779885559798,42.433646895819,2.2414800040985,68.6059958360204
KEN,Kenya,2019,unclassified,0.120689655172414,0.122718052738337,0.0814367458852522,0.137931034482759,0.103448275862069,0.129527201691422,69.7,55.4784727546129,50.0995233995374,2.26137323366357,68.8104433578865
KEN,Kenya,2020,unclassified,0.137931034482759,0.141987829614604,0.090628666632497,0.172413793103448,0.103448275862069,0.127010676186571,71.5,57.3891418715927,57.5569743963764,1.93756890412465,68.7936505367384
KEN,Kenya,2021,unclassified,0.0862068965517241,0.088235294117647,0.0615276761174784,0.103448275862069,0.0689655172413793,0.124619745074547,76.5,57.9591153884423,53.0505986519714,1.78174730660991,68.7120665978029
KOR,"Korea, Rep.",2010,category_2,0.0689655172413793,0.0608519269776876,0.0332481275109898,0,0.137931034482759,0.0304111997809586,100,6.43376990743779,330.282680822827,0.254493908949382,18.0314924013514
KOR,"Korea, Rep.",2011,category_2,0.0862068965517241,0.0801217038539553,0.0331603842448624,0.0344827586206896,0.137931034482759,0.0297977609145413,100,6.28378150048999,337.319220430108,0.807599668391063,18.0384591913624
KOR,"Korea, Rep.",2012,category_2,0.0689655172413793,0.0608519269776876,0.0344287866512498,0,0.137931034482759,0.0303227979571972,100,5.92091054255805,351.825647089739,0.817724787584202,18.0912101799622
KOR,"Korea, Rep.",2013,category_2,0.0862068965517241,0.0760649087221095,0.0290585840397098,0,0.172413793103448,0.0296615672289297,100,5.7034707856178,344.695814948523,0.90663708515138,18.1730616497297
KOR,"Korea, Rep.",2014,category_2,0.0862068965517241,0.0801217038539553,0.045043400819866,0.0344827586206896,0.137931034482759,0.0290856586243441,100,5.25914397857883,345.922764227642,1.15156644984422,18.2684317183046
KOR,"Korea, Rep.",2015,category_2,0.0689655172413793,0.0608519269776876,0.0301633314323764,0,0.137931034482759,0.0287072727920309,100,5.10670023190841,337.812905428474,1.03005521300499,18.360510139322
KOR,"Korea, Rep.",2016,category_2,0.0689655172413793,0.0608519269776876,0.0246284270957476,0,0.137931034482759,0.0277442591592615,100,4.72778843452077,351.141449683322,0.850947728208821,18.4440758202943
KOR,"Korea, Rep.",2017,category_2,0.0689655172413793,0.0608519269776876,0.0198822003316934,0,0.137931034482759,0.0271933028348575,100,4.4772081381504,353.420204768383,0.740194408763742,18.528969570016
KOR,"Korea, Rep.",2018,category_2,0.0689655172413793,0.0608519269776876,0.0210539958928283,0,0.137931034482759,0.0266356199502577,100,4.74994911354063,367.328238719068,0.910963956851582,18.6176476964804
KOR,"Korea, Rep.",2019,category_2,0.0862068965517241,0.0801217038539553,0.017836767951538,0.0344827586206896,0.137931034482759,0.0263499408922917,100,4.84161727784094,366.530791788856,0.842129689236084,18.7098936464381
KOR,"Korea, Rep.",2020,category_2,0.0689655172413793,0.0608519269776876,0.0156438309273369,0,0.137931034482759,0.0260821391768025,100,4.94221877276421,304.810650887574,0.746109298303176,18.8240404377087
KOR,"Korea, Rep.",2021,category_2,0.0689655172413793,0.0608519269776876,0.0165328301998005,0,0.137931034482759,0.0259418960636292,100,4.79354168854125,281.478034251675,-0.0527826455457149,18.8383473492215
MEX,Mexico,2010,flexible_2,0.327586206896552,0.309330628803245,0.187980203178599,0.172413793103448,0.482758620689655,0.201832545874263,99.2,4.5939068644298,72.3042340731697,1.3969399640788,23.4755558585287
MEX,Mexico,2011,flexible_2,0.327586206896552,0.309330628803245,0.164357872879004,0.172413793103448,0.482758620689655,0.197113062442114,99,4.53579912485955,84.4079943652051,1.23484626428099,23.4332197720463
MEX,Mexico,2012,flexible_2,0.344827586206897,0.328600405679513,0.156687499204644,0.206896551724138,0.482758620689655,0.193052096810114,99.1,4.76897684426952,84.8032990422136,0.964900059612848,23.3414800859266
MEX,Mexico,2013,flexible_2,0.379310344827586,0.367139959432049,0.195872918115479,0.275862068965517,0.482758620689655,0.190048343394195,99.1,4.5645053555802,92.1449468676359,0.70839300490112,23.2044231922048
MEX,Mexico,2014,flexible_2,0.379310344827586,0.363083164300203,0.250572559611988,0.241379310344828,0.517241379310345,0.185007611308801,99.2,4.3689725852879,90.4668110644827,0.437544163477692,23.0258632908234
MEX,Mexico,2015,flexible_2,0.362068965517241,0.347870182555781,0.222235622653261,0.241379310344828,0.482758620689655,0.182106054872697,99,4.31164537260936,81.3232492743106,0.125969521863077,22.8096145817247
MEX,Mexico,2016,flexible_2,0.413793103448276,0.397565922920892,0.166656587780815,0.275862068965517,0.551724137931034,0.177903964431444,99.5,4.27904044714315,100.525403466826,-0.133500253515275,22.5594912648514
MEX,Mexico,2017,flexible_2,0.379310344827586,0.363083164300203,0.177360965786454,0.241379310344828,0.517241379310345,0.164157136491436,100,4.42130231104861,105.62146418522,-0.314516025284137,22.2793075401459
MEX,Mexico,2018,flexible_2,0.396551724137931,0.378296146044625,0.170976267440864,0.241379310344828,0.551724137931034,0.159744779538598,99.5,4.24231808440153,105.656381909548,-0.438344875714437,21.9728776075506
MEX,Mexico,2019,flexible_2,0.396551724137931,0.378296146044625,0.147049752266195,0.241379310344828,0.551724137931034,0.154258428764038,99.6,4.31621754666912,108.621391752577,-0.557839068098812,21.644015667008
MEX,Mexico,2020,flexible_2,0.413793103448276,0.397565922920892,0.15936364727304,0.275862068965517,0.551724137931034,0.171009155951589,99.4,4.48621972501422,95.5545649952339,-0.678323778128969,21.322039397176
MEX,Mexico,2021,flexible_2,0.379310344827586,0.363083164300203,0.145723223336178,0.241379310344828,0.517241379310345,0.169784816619509,100,4.96032293173474,101.244572127351,-0.533091864738261,21.0675992581943
MMR,Myanmar,2010,flexible_2,0.775862068965517,0.761663286004057,0.401041123951834,0.655172413793103,0.896551724137931,0.220522922655098,48.8,49.2320170441819,6.6372213486264,0.550341144134847,70.8584670781976
MMR,Myanmar,2011,flexible_2,0.741379310344828,0.731237322515213,0.404476935250732,0.655172413793103,0.827586206896552,0.218252514881681,54.1,49.9151016297336,14.9951789356573,0.618411652461638,70.7275234863787
MMR,Myanmar,2012,flexible_2,0.758620689655172,0.746450304259635,0.323048966776871,0.655172413793103,0.862068965517241,0.215721327292735,55.3,50.2040400862428,15.6354757696958,0.667231534429523,70.6043710636655
MMR,Myanmar,2013,flexible_2,0.724137931034483,0.716024340770791,0.378015667777521,0.655172413793103,0.793103448275862,0.214314173357087,56.5,50.1958982765769,19.5313776457482,0.68689891518173,70.4896053762761
MMR,Myanmar,2014,flexible_2,0.775862068965517,0.769776876267748,0.463001921015509,0.724137931034483,0.827586206896552,0.213410641022347,52,50.2369997509267,24.3408838757396,0.679572058932762,70.3835657883538
MMR,Myanmar,2015,flexible_2,0.775862068965517,0.769776876267748,0.458319418592663,0.724137931034483,0.827586206896552,0.213998863083319,60.5,49.932514512204,13.3206806303913,0.658140192574395,70.2833178808318
MMR,Myanmar,2016,flexible_2,0.775862068965517,0.765720081135903,0.30390827225478,0.689655172413793,0.862068965517241,0.21260029187682,55.6,48.2232762570747,18.7433321154549,0.655773765437762,70.1870834417906
MMR,Myanmar,2017,flexible_2,0.775862068965517,0.773833671399594,0.359304700040057,0.758620689655172,0.793103448275862,0.213153737653565,69.8,46.3168170739248,38.7350835322196,0.640772250559176,70.0948272296563
MMR,Myanmar,2018,flexible_2,0.810344827586207,0.804259634888438,0.375254832400405,0.758620689655172,0.862068965517241,0.211972904091917,66.1,43.3957867964476,49.3483028437858,0.598237221922348,70.006425949271
MMR,Myanmar,2019,flexible_2,0.793103448275862,0.789046653144016,0.329631347311463,0.758620689655172,0.827586206896552,0.208781366620167,68.3,43.5242281996853,63.5752110933178,0.581405960865452,69.9217563054768
MMR,Myanmar,2020,flexible_2,0.827586206896552,0.827586206896552,0.334739243328959,0.827586206896552,0.827586206896552,0.207293869635583,70.4,39.4115805832875,67.7216560509554,0.595377210845086,69.8406950031158
MMR,Myanmar,2021,flexible_2,0.844827586206897,0.842799188640974,0.323487982074268,0.827586206896552,0.862068965517241,0.205854964744106,72.5,40.2959471812487,38.6606005459509,0.585420483494183,69.7631187470302
MYS,Malaysia,2010,unclassified,0.0517241379310344,0.0496957403651115,0.0197423120262871,0.0344827586206896,0.0689655172413793,0.0298124887631729,99.5,8.51138817304916,2166.74938546178,-0.22257801076012,29.1374685168975
MYS,Malaysia,2011,unclassified,0.0344827586206896,0.0304259634888438,0.0212024918462047,0,0.0689655172413793,0.0296824237838788,99.5,7.25754980163963,2183.64487060998,-0.196298493712749,28.5754833318036
MYS,Malaysia,2012,unclassified,0.0517241379310344,0.0496957403651115,0.0259100860902194,0.0344827586206896,0.0689655172413793,0.0292756952294944,99.8,8.57214958249312,1916.8401658222,-0.217596203171825,28.0319872073913
MYS,Malaysia,2013,unclassified,0.0517241379310344,0.0496957403651115,0.0194993742191744,0.0344827586206896,0.0689655172413793,0.0266021392733178,99.6,8.08823455576957,1985.86520493335,-0.163921015936129,27.5117282881922
MYS,Malaysia,2014,unclassified,0.0517241379310344,0.0456389452332657,0.0197291346529269,0,0.103448275862069,0.0265181576430937,99.7,7.97705040128995,2263.39764497761,-0.0895906116329278,27.0197793089227
MYS,Malaysia,2015,unclassified,0.0517241379310344,0.0496957403651115,0.0231458563767244,0.0344827586206896,0.0689655172413793,0.0264244657170965,99.9,7.82910221892255,1896.16386569895,0.0214830308391586,26.5612130042994
MYS,Malaysia,2016,unclassified,0.0689655172413793,0.0649087221095334,0.0185155070015293,0.0344827586206896,0.103448275862069,0.0259615658349556,99.9,6.75653354416912,1995.7809792684,0.172997921501247,26.1411021090386
MYS,Malaysia,2017,unclassified,0.0517241379310344,0.0496957403651115,0.0131543698826956,0.0344827586206896,0.0689655172413793,0.0255074508793582,100,6.60883525835307,2011.31695968787,0.313604659159164,25.7645193578568
MYS,Malaysia,2018,unclassified,0.0344827586206896,0.0344827586206896,0.0139988344983947,0.0344827586206896,0.0344827586206896,0.025077051063252,100,5.99762733949179,1953.72526686942,0.420573522726152,25.4365374854704
MYS,Malaysia,2019,unclassified,0.0172413793103448,0.0152129817444219,0.0087210012329939,0,0.0344827586206896,0.0246798830977773,100,5.34650541549356,1347.49488071149,0.512207591389008,25.1622292265958
MYS,Malaysia,2020,unclassified,0.0344827586206896,0.0344827586206896,0.0099058917224854,0.0344827586206896,0.0344827586206896,0.0243529290054476,100,5.95208697656225,1591.18028377216,0.481854480402377,24.9488104424328
MYS,Malaysia,2021,unclassified,0.0344827586206896,0.0344827586206896,0.0113189567426864,0.0344827586206896,0.0344827586206896,0.0240738695095404,100,5.3156240937413,2148.04861203669,-0.698980146617996,24.4911371808093
NGA,Nigeria,2010,category_3,0.258620689655172,0.268762677484787,0.139533700485577,0.344827586206897,0.172413793103448,0.215670772768542,48,37.5882707420539,11.2145520311631,1.12611031714149,48.3221811744554
NGA,Nigeria,2011,category_3,0.224137931034483,0.230223123732252,0.135430442943689,0.275862068965517,0.172413793103448,0.209890794585713,55.9,36.5939914569206,6.20177365099664,1.10699597087682,47.509647575921
NGA,Nigeria,2012,category_3,0.241379310344828,0.249492900608519,0.0925079542862565,0.310344827586207,0.172413793103448,0.204329581691325,53,34.7782903175651,8.42718662333694,1.05083678316963,46.697885097707
NGA,Nigeria,2013,category_3,0.224137931034483,0.234279918864097,0.137397529651192,0.310344827586207,0.137931034482759,0.199028505158119,55.6,32.7417483231755,8.50913026586002,0.962801527992992,45.8869144807432
NGA,Nigeria,2014,category_3,0.241379310344828,0.249492900608519,0.207995186017799,0.310344827586207,0.172413793103448,0.194010750528055,54.2,31.7464479589018,8.95755004713581,0.860889212233066,45.0767564659596
NGA,Nigeria,2015,category_3,0.275862068965517,0.288032454361055,0.208015220768016,0.379310344827586,0.172413793103448,0.189314755687255,52.5,31.1403789085811,7.96584203673435,0.724423287974684,44.2674317942862
NGA,Nigeria,2016,category_3,0.327586206896552,0.345841784989858,0.141777023675759,0.482758620689655,0.172413793103448,0.184856303887002,59.3,30.9791188946636,10.734949763348,0.628616081220405,43.458961206653
NGA,Nigeria,2017,category_3,0.293103448275862,0.307302231237322,0.167337125806506,0.413793103448276,0.172413793103448,0.1805701531549,54.4,30.7392972263193,20.295907079646,0.555930357839967,42.6513654439899
NGA,Nigeria,2018,category_3,0.310344827586207,0.32657200811359,0.177740712823707,0.448275862068966,0.172413793103448,0.177711629018143,56.5,30.3885859227351,18.8412959912136,0.4026757100944,41.8446652472271
NGA,Nigeria,2019,category_3,0.310344827586207,0.32657200811359,0.152226469047651,0.448275862068966,0.172413793103448,0.17601206375763,55.4,29.9443831351167,18.6103276198742,0.249965045294872,41.0388813572944
NGA,Nigeria,2020,category_3,0.293103448275862,0.307302231237322,0.15863328778027,0.413793103448276,0.172413793103448,0.17230214028913,55.4,29.3862371362241,22.5588522456064,0.149628788295601,40.2340345151219
NGA,Nigeria,2021,category_3,0.310344827586207,0.32657200811359,0.152007424149605,0.448275862068966,0.172413793103448,0.168727957130652,59.5,27.6861396885078,17.9649598611412,0.0779238103938307,39.4301454616396
PAK,Pakistan,2010,category_3,0.517241379310345,0.553752535496957,0.230348927399812,0.827586206896552,0.206896551724138,0.147511245624458,87.1,74.6473414782601,138.30472949983,2.18298221335447,65.1840812524461
PAK,Pakistan,2011,category_3,0.586206896551724,0.622718052738337,0.2818721048294,0.896551724137931,0.275862068965517,0.147732914498251,87.8,75.1003712779303,128.5226910299,1.93661765044507,64.9886324110103
PAK,Pakistan,2012,category_3,0.568965517241379,0.607505070993915,0.159568005709404,0.896551724137931,0.241379310344828,0.145617656140807,88.6,75.1435021369488,117.362367724868,1.59079392903635,64.7839770616269
PAK,Pakistan,2013,category_3,0.53448275862069,0.568965517241379,0.267021290162192,0.827586206896552,0.241379310344828,0.144356970426738,89.3,75.0085917998609,135.702592714145,1.29400627147948,64.5684647505634
PAK,Pakistan,2014,category_3,0.5,0.53448275862069,0.340090021235939,0.793103448275862,0.206896551724138,0.142067300537918,90.1,73.0554616217706,134.854139290407,1.14655468772755,64.3404450240872
PAK,Pakistan,2015,category_3,0.517241379310345,0.553752535496957,0.348556769007209,0.827586206896552,0.206896551724138,0.139904627291703,91,71.919525492261,137.471578947368,1.0253908115555,64.0982674284658
PAK,Pakistan,2016,category_3,0.53448275862069,0.568965517241379,0.216301590565881,0.827586206896552,0.241379310344828,0.140774776125519,91.8,72.9971605135292,144.562955792191,0.89886720579544,63.8402815099667
PAK,Pakistan,2017,category_3,0.517241379310345,0.549695740365112,0.267396519527187,0.793103448275862,0.241379310344828,0.139783425803511,92.7,69.782968567231,152.47894905479,0.981719963243636,63.5648451776601
PAK,Pakistan,2018,category_3,0.551724137931034,0.584178498985801,0.287783392865793,0.827586206896552,0.275862068965517,0.137311735519336,93.4,66.2865134788789,152.723620025674,1.13056867915311,63.2521488449641
PAK,Pakistan,2019,category_3,0.53448275862069,0.568965517241379,0.246148338894745,0.827586206896552,0.241379310344828,0.132278514218439,93.9,69.3336605316545,152.385293154274,1.11900845457948,62.8908368264231
PAK,Pakistan,2020,category_3,0.482758620689655,0.515212981744422,0.233051410351716,0.758620689655172,0.206896551724138,0.131616043397397,94.5,68.9370254463205,155.150889104429,1.16752793615473,62.4919807051901
PAK,Pakistan,2021,category_3,0.517241379310345,0.54158215010142,0.230206976455252,0.724137931034483,0.310344827586207,0.126441782384665,94.9,67.7647351333188,161.930184940555,1.2038517043774,62.0666604485827
PHL,Philippines,2010,unclassified,0.344827586206897,0.340770791075051,0.171456079946515,0.310344827586207,0.379310344827586,0.0550151356499377,85.5,20.8204966553823,151.435471698113,-0.104122923349621,54.4791823273353
PHL,Philippines,2011,unclassified,0.379310344827586,0.379310344827586,0.207595275530607,0.379310344827586,0.379310344827586,0.0554715204430263,87.2,20.7098229392843,144.86128440367,-0.192284471045132,53.3166367535241
